p,v,cp,rcp,a,ba,sa,hl,pcp,t
21400.0,100,1900.0,0.1,BU,400.0,0.0,False,0.0,14:37:36
21400.0,100,1900.0,0.1,BU,300.0,0.0,False,4800.0,14:26:55
16600.0,200,-2900.0,-0.1,BU,200.0,0.0,False,0.0,13:00:03
